nm,soil_11,soil_14,soil_16-1,soil_23,soil_66kyr,soil_7,soil_9
1441,0.477086008,0.572797954,0.642677188,0.523400009,0.364755899,0.410327405,0.528040409
1442,0.477183938,0.573156893,0.642927468,0.523561895,0.364821613,0.410943806,0.528373063
1443,0.477321535,0.573502719,0.643186271,0.523698628,0.36491248,0.411522299,0.528689742
1444,0.477481961,0.57383424,0.643430591,0.523792207,0.365005612,0.412057608,0.529034615
1445,0.477591485,0.574119151,0.643592536,0.523900688,0.36504212,0.412550598,0.529324055
1446,0.477687061,0.574403346,0.643672645,0.52398026,0.365081131,0.412973642,0.529555917
1447,0.47777608,0.574698985,0.643787503,0.5240376,0.365142763,0.413397521,0.529826999
1448,0.477794021,0.574936867,0.643914163,0.52409929,0.365148753,0.413843304,0.53006041
1449,0.477853417,0.575140893,0.644040108,0.524165928,0.36518684,0.414245129,0.530302644
1450,0.477960378,0.575278223,0.644176304,0.524231136,0.365220994,0.414605409,0.530543268
1451,0.478031754,0.575479448,0.644300699,0.524306774,0.365261853,0.414983302,0.530783415
1452,0.47806716,0.575691164,0.644430399,0.524391353,0.36531356,0.415360957,0.53101784
1453,0.478163242,0.575873494,0.644552767,0.524478018,0.365383744,0.41569671,0.531266451
1454,0.478299975,0.576069832,0.64466536,0.524585903,0.365453273,0.416012615,0.531535089
1455,0.478376418,0.576272845,0.644770503,0.524658501,0.365514904,0.416331142,0.531749547
1456,0.478447914,0.576465786,0.644866705,0.524722695,0.365611941,0.416623533,0.531945348
1457,0.47850129,0.576612711,0.644939959,0.524767101,0.365671843,0.416899264,0.532135725
1458,0.478513867,0.576757789,0.644993067,0.524796128,0.36570096,0.41716966,0.532285094
1459,0.478553712,0.576901913,0.645061612,0.524790883,0.365732551,0.417443275,0.532433152
1460,0.478622466,0.577034473,0.645100415,0.524784982,0.365759939,0.417678535,0.532599807
1461,0.478673846,0.577163517,0.645180643,0.524805009,0.365809053,0.417954147,0.532841146
1462,0.478695035,0.577316582,0.645296037,0.52484709,0.365866989,0.418249965,0.533039868
1463,0.478742123,0.57748425,0.645383716,0.524916947,0.365914911,0.418545097,0.533166766
1464,0.47879079,0.577646136,0.645465672,0.524986863,0.365979522,0.418897837,0.533336759
1465,0.478839129,0.577802002,0.645555079,0.525024891,0.366086245,0.419232726,0.533523083
1466,0.478943467,0.57795614,0.645606995,0.525060356,0.366182417,0.419565648,0.533716083
1467,0.479018837,0.57810688,0.645647526,0.525108039,0.366238534,0.419990271,0.533921897
1468,0.479047894,0.578243434,0.645724773,0.525137067,0.366299421,0.420401186,0.534140289
1469,0.479097813,0.578375459,0.645808399,0.525166571,0.366360754,0.420827568,0.534374237
1470,0.479168564,0.578578234,0.64588362,0.525247157,0.366428792,0.421340019,0.534582317
1471,0.479276001,0.578809917,0.645944059,0.5253461,0.366512924,0.42179364,0.534804702
1472,0.479355723,0.578985274,0.646010458,0.52541852,0.366606891,0.422230661,0.535048008
1473,0.479404002,0.579172015,0.646123767,0.525492311,0.366688192,0.422701418,0.535262167
1474,0.479492128,0.579403579,0.646269202,0.525582492,0.366750121,0.423160046,0.535498917
1475,0.479592443,0.579669774,0.646438956,0.525668323,0.366872102,0.4236857,0.535771072
1476,0.479694694,0.579972684,0.646645427,0.525768936,0.367013603,0.424225181,0.536016643
1477,0.479831576,0.580265284,0.646854281,0.525929213,0.367105484,0.424718201,0.536259651
1478,0.479952365,0.58051312,0.646999538,0.526062667,0.367196351,0.42519784,0.536511242
1479,0.480005682,0.58075124,0.647084177,0.526100457,0.367314428,0.425646365,0.536749899
1480,0.480072141,0.581003726,0.647186458,0.526143253,0.367455512,0.426119208,0.537006259
1481,0.480139375,0.581205547,0.647292376,0.526216686,0.367552549,0.42660436,0.537254393
1482,0.480177462,0.581395984,0.647383094,0.526288867,0.367636651,0.427052677,0.537473083
1483,0.480199635,0.581552684,0.647465229,0.526366591,0.367740065,0.427481949,0.537626922
1484,0.480260521,0.581759214,0.647583187,0.526418149,0.36782831,0.427919298,0.537843406
1485,0.480274707,0.581954002,0.647708356,0.526441991,0.367845714,0.428318471,0.538076103
1486,0.480354428,0.582165539,0.647844136,0.526537538,0.36793071,0.428752571,0.538320065
1487,0.48052606,0.582415581,0.648002207,0.526653886,0.368075311,0.429220557,0.538610041
1488,0.480649769,0.582664013,0.648158073,0.526758015,0.368192285,0.429674089,0.538867295
1489,0.480797708,0.582947433,0.648345828,0.526932359,0.368320107,0.430135459,0.539129019
1490,0.480900109,0.583172202,0.648470342,0.527049422,0.368415564,0.430571854,0.53934443
1491,0.480965853,0.583369792,0.648584545,0.527130246,0.36848402,0.431012005,0.539519429
1492,0.481021553,0.583558917,0.648675323,0.527167618,0.368571311,0.431425452,0.539699256
1493,0.481045306,0.583705604,0.648740172,0.527176917,0.368635744,0.43179965,0.539854944
1494,0.481055707,0.583846211,0.648727775,0.527176917,0.368717223,0.43218109,0.54000926
1495,0.481094867,0.583995879,0.648764729,0.527195096,0.368841201,0.432619572,0.54018712
1496,0.48115769,0.584177136,0.648868382,0.527240217,0.368976295,0.433005124,0.54038614
1497,0.481254667,0.58434391,0.64896816,0.527341783,0.369116157,0.433391213,0.540585876
1498,0.481377602,0.584492981,0.649079919,0.527485371,0.369300127,0.433816403,0.540807426
1499,0.48147583,0.584672213,0.649223328,0.527568936,0.369495511,0.434175134,0.541018426
1500,0.481616676,0.584903061,0.649409771,0.527626097,0.36969322,0.434521884,0.541220009
1501,0.481742471,0.585111439,0.649585366,0.527696311,0.369870067,0.43487376,0.541433215
1502,0.481794506,0.585258245,0.649689555,0.52776581,0.370029926,0.435222089,0.541625381
1503,0.481863201,0.585387528,0.649798989,0.527841508,0.370223194,0.435598254,0.541796088
1504,0.481938213,0.585513949,0.649880588,0.527865946,0.370373547,0.435984015,0.541964829
1505,0.482014656,0.585668325,0.649925172,0.52791959,0.370519221,0.43638441,0.542170644
1506,0.482093304,0.585817993,0.650025845,0.527999282,0.370687783,0.436743021,0.542357147
1507,0.482150912,0.585946202,0.650134206,0.528021514,0.37079981,0.437063485,0.542495787
1508,0.48219353,0.586103022,0.650235534,0.528063238,0.370957732,0.437378824,0.542702198
1509,0.482200623,0.586257875,0.650350332,0.528121531,0.371157974,0.437682152,0.542883158
1510,0.482183009,0.586380243,0.650448799,0.528179944,0.371285409,0.438005716,0.542991638
1511,0.482210159,0.586541295,0.650530934,0.528242826,0.371384978,0.438278079,0.543141007
1512,0.482314467,0.586777449,0.650602996,0.528296828,0.371532857,0.438549787,0.543301165
1513,0.482413232,0.586946607,0.650666952,0.528357863,0.371654361,0.438884318,0.54346776
1514,0.482471585,0.587082922,0.650758147,0.52839011,0.371704459,0.439181715,0.543625832
1515,0.482533157,0.587258577,0.650869787,0.528415918,0.371806294,0.439487875,0.543735683
1516,0.482540876,0.587340713,0.65093261,0.52846843,0.371935606,0.439801812,0.543851972
1517,0.482522219,0.587398112,0.650950789,0.528476,0.371997178,0.440059662,0.543998241
1518,0.482539386,0.587511539,0.650947988,0.528488874,0.372046262,0.440314621,0.544135153
1519,0.482556969,0.587622821,0.650969148,0.528544426,0.37213096,0.44057849,0.544250369
1520,0.482588559,0.587701797,0.651044548,0.528549612,0.372214705,0.440842479,0.544346988
1521,0.482645571,0.587807715,0.651119411,0.528595746,0.372314394,0.441110998,0.544475913
1522,0.482727081,0.587919235,0.651255012,0.528711855,0.372441858,0.44137311,0.544558287
1523,0.482785881,0.588036835,0.651348174,0.528792143,0.372567773,0.441628933,0.544673562
1524,0.482864559,0.588171661,0.651420474,0.528859913,0.37273407,0.441896141,0.544860244
1525,0.48295185,0.588339508,0.651534438,0.528932214,0.372843951,0.442167521,0.545041323
1526,0.483002454,0.588525057,0.651649356,0.529009104,0.372896641,0.44242093,0.545217335
1527,0.483078539,0.588663757,0.651746035,0.529049575,0.372980177,0.442686796,0.545333266
1528,0.483219504,0.588810503,0.651873767,0.529068172,0.373054534,0.442981005,0.545431137
1529,0.483308166,0.588943064,0.651977718,0.529085219,0.373133332,0.443248063,0.545565665
1530,0.483362436,0.589036703,0.652067602,0.529062569,0.373260081,0.443507254,0.545675933
1531,0.483431518,0.589151204,0.652143061,0.529093087,0.373341501,0.443754524,0.545760274
1532,0.483499706,0.58930248,0.652198851,0.529167116,0.373383284,0.443989307,0.545862436
1533,0.483550549,0.589417279,0.652259231,0.529215574,0.373431504,0.444222391,0.54599911
1534,0.483584166,0.58950305,0.652277112,0.529289007,0.373448491,0.444448113,0.546124578
1535,0.483622372,0.58957386,0.652338445,0.529306054,0.373484194,0.444645673,0.546201289
1536,0.483696312,0.589685559,0.652419746,0.529350221,0.37355116,0.444852889,0.546278298
1537,0.483740628,0.589796841,0.652459919,0.529359996,0.373634279,0.445064813,0.546392679
1538,0.483757347,0.589928567,0.652478516,0.529359519,0.373736203,0.445282519,0.546479642
1539,0.483840913,0.590073228,0.652585506,0.529457629,0.373795062,0.44551307,0.546535313
1540,0.483909696,0.590173841,0.652709186,0.529487848,0.373829335,0.445725501,0.546657622
1541,0.483952492,0.590247214,0.652798653,0.529486477,0.373924881,0.445946574,0.546804667
1542,0.484007537,0.590323627,0.652853191,0.529565156,0.373963445,0.446145505,0.546875477
1543,0.484072059,0.59040004,0.652873933,0.529611886,0.374004066,0.446335316,0.546975315
1544,0.48412922,0.590485752,0.652920306,0.529637158,0.374131083,0.446584076,0.547154486
1545,0.484127313,0.590567052,0.652967274,0.52969408,0.374155283,0.446796685,0.547283769
1546,0.484165072,0.590662181,0.65303719,0.529754102,0.374161005,0.446953386,0.547372639
1547,0.48425746,0.590753794,0.653111815,0.529805899,0.374251097,0.447145432,0.54750526
1548,0.4842695,0.590787292,0.653149426,0.529872954,0.374306679,0.447351396,0.547641397
1549,0.484273314,0.590873122,0.653210044,0.529943645,0.374346912,0.447528541,0.547778487
1550,0.484366506,0.590973496,0.653252006,0.529967487,0.374386221,0.447681218,0.54790318
1551,0.484466523,0.591042936,0.653308153,0.529972911,0.374411374,0.447853029,0.547979712
1552,0.484544903,0.591174781,0.653440654,0.530034363,0.374455303,0.448067516,0.548108459
1553,0.484659702,0.591308713,0.653552651,0.530125558,0.374507129,0.448260814,0.548279583
1554,0.484742373,0.591428101,0.653658152,0.530172467,0.374565989,0.448424906,0.548407197
1555,0.484779716,0.591566265,0.653758943,0.530224264,0.374624312,0.448603779,0.548533559
1556,0.484862119,0.591650069,0.653797865,0.530334175,0.374669969,0.448791355,0.548659265
1557,0.484931737,0.591696441,0.653859138,0.530432582,0.37472719,0.448962063,0.548735499
1558,0.484983414,0.591813445,0.653942823,0.530495644,0.37480852,0.4491418,0.548792958
1559,0.485041887,0.591914654,0.653962076,0.530518949,0.374869704,0.449339658,0.54888618
1560,0.485084593,0.591990829,0.653981149,0.53053695,0.374907047,0.449491709,0.548997521
1561,0.485141456,0.592155337,0.654041111,0.530589163,0.374966502,0.449647665,0.549090981
1562,0.485178292,0.592304587,0.654076934,0.530615687,0.375023693,0.449840456,0.549189627
1563,0.485199541,0.592378736,0.654123008,0.530634046,0.375076592,0.450003862,0.549299121
1564,0.485272944,0.592448771,0.654201448,0.530664444,0.375125021,0.450129777,0.549381614
1565,0.485354036,0.592517495,0.654237509,0.530653179,0.375162423,0.450250119,0.549424469
1566,0.485373527,0.592574358,0.654240847,0.530662894,0.375226945,0.450408101,0.549457312
1567,0.485398889,0.59264791,0.654268801,0.530733705,0.375304878,0.450605154,0.549544513
1568,0.485477567,0.592729449,0.654348612,0.530733883,0.375368595,0.450808495,0.54967165
1569,0.48554498,0.592809737,0.654473424,0.530746818,0.37543413,0.450976342,0.549771845
1570,0.485569507,0.592930734,0.654558897,0.530850708,0.375474066,0.451100409,0.549869001
1571,0.485583276,0.593013406,0.654589415,0.53086406,0.375442713,0.451233536,0.549968004
1572,0.485613585,0.593043864,0.654614151,0.530850172,0.375422865,0.451407462,0.550050914
1573,0.485639393,0.593114018,0.65461427,0.530898869,0.375436932,0.451578617,0.550119758
1574,0.485672504,0.593200386,0.654643774,0.530926824,0.375446051,0.451711118,0.550209463
1575,0.485738248,0.593285918,0.654746532,0.530944109,0.37551108,0.451846868,0.550355911
1576,0.485821635,0.593368888,0.654816806,0.530977309,0.375556409,0.451998353,0.550465465
1577,0.485890895,0.593537509,0.654865623,0.531072736,0.375602275,0.452145338,0.550537109
1578,0.4859339,0.593648732,0.65490967,0.531153321,0.375651658,0.452260792,0.550609589
1579,0.485990494,0.593693495,0.654953897,0.531202137,0.375713676,0.452365637,0.550670385
1580,0.486044735,0.59374994,0.655000091,0.531235814,0.375766337,0.452511877,0.550761223
1581,0.486062407,0.593805611,0.655041397,0.531327009,0.375827223,0.45267418,0.550876558
1582,0.486058325,0.593868494,0.65507251,0.531344056,0.375864387,0.452777028,0.550946951
1583,0.486061901,0.593907893,0.655088842,0.531254113,0.375864118,0.452874959,0.551005542
1584,0.486113816,0.593983769,0.655129552,0.531253159,0.375895113,0.452997565,0.551074266
1585,0.4861404,0.594119251,0.655178428,0.531285286,0.375950247,0.453057796,0.551095903
1586,0.486158818,0.59420228,0.655230582,0.531299174,0.37597996,0.453163475,0.551176488
1587,0.48622933,0.594260573,0.655308545,0.531330049,0.376000524,0.453352869,0.551329255
1588,0.486309558,0.594323397,0.655367911,0.531360567,0.376045048,0.4534868,0.551430762
1589,0.486362189,0.594358027,0.655415833,0.531379521,0.376090556,0.453585804,0.55151546
1590,0.48641023,0.59440887,0.655448437,0.531387687,0.376104861,0.453710705,0.551593959
1591,0.486510932,0.594480991,0.655443966,0.531396329,0.376121372,0.453848749,0.551652074
1592,0.486587614,0.594553292,0.655495167,0.53142643,0.376164556,0.453952432,0.551737785
1593,0.486639172,0.594622493,0.655555964,0.531473219,0.376192778,0.454054385,0.551840067
1594,0.486638278,0.594693363,0.655657232,0.531494319,0.37619859,0.454122961,0.551919818
1595,0.486709684,0.594737172,0.655732632,0.531509101,0.376212686,0.454196304,0.551980019
1596,0.486769527,0.594774961,0.655768216,0.531520665,0.376256913,0.454380274,0.552076221
1597,0.48677814,0.594861746,0.655830503,0.531532645,0.376264006,0.454542041,0.552193046
1598,0.486842364,0.594923198,0.655870199,0.531571686,0.376299679,0.454639852,0.55225873
1599,0.48691988,0.595003247,0.655890226,0.53165406,0.376428604,0.454735935,0.552342474
1600,0.486967057,0.595126331,0.65595299,0.531758308,0.376485258,0.454808056,0.552485287
1601,0.487016559,0.595192909,0.655996621,0.531847715,0.37646395,0.454946786,0.552595317
1602,0.487101078,0.595278859,0.65600431,0.531943142,0.376502842,0.455136538,0.552667677
1603,0.487183541,0.595414817,0.656058609,0.532026112,0.376555026,0.455253154,0.552786946
1604,0.487215728,0.595517099,0.656175613,0.532057881,0.376585871,0.455347538,0.552903533
1605,0.487286627,0.595616102,0.656263828,0.532081008,0.376609355,0.455476105,0.552989483
1606,0.487369061,0.595686793,0.656290948,0.532088816,0.376571447,0.4555628,0.553100646
1607,0.487398416,0.595713079,0.656315565,0.532103837,0.376529753,0.455656201,0.553194702
1608,0.487394214,0.595724165,0.656356454,0.532097936,0.37653029,0.455802262,0.553259611
1609,0.487361878,0.595728457,0.656426489,0.532053411,0.376544565,0.455927312,0.553304851
1610,0.487361342,0.595765352,0.656496823,0.532085955,0.376541376,0.456013173,0.553349853
1611,0.487404585,0.595813632,0.656535625,0.532148659,0.376528561,0.456083417,0.553434074
1612,0.487474084,0.595885277,0.656588614,0.532182753,0.376568794,0.456179619,0.553493977
1613,0.487562984,0.595948756,0.656596541,0.532200813,0.376619458,0.456270605,0.553495049
1614,0.487625033,0.595985949,0.656545579,0.532210588,0.376666486,0.456355095,0.553539634
1615,0.487652004,0.596041381,0.65654093,0.532239914,0.376710713,0.456492543,0.553661585
1616,0.487658143,0.596088827,0.6565485,0.532248616,0.376725733,0.456599206,0.55373913
1617,0.487683058,0.596134961,0.656559229,0.532241285,0.376722783,0.456653476,0.55374068
1618,0.487754405,0.596180022,0.656624258,0.532257676,0.376714766,0.456759036,0.553791046
1619,0.487824678,0.596301794,0.656719327,0.53232038,0.376759589,0.45689553,0.553895533
1620,0.487867743,0.5964517,0.656802475,0.532395959,0.376780838,0.456976146,0.553938627
1621,0.487904847,0.596515119,0.656862438,0.532453775,0.376738816,0.457037866,0.553985298
1622,0.487946093,0.596613884,0.656940579,0.532526731,0.376764387,0.457127154,0.554093242
1623,0.487993717,0.596695483,0.657037735,0.532556653,0.376809597,0.457183629,0.554167271
1624,0.488078624,0.596734166,0.657113552,0.53257978,0.376835525,0.457229316,0.554231942
1625,0.48819989,0.596836865,0.657173574,0.5326823,0.376891732,0.457296699,0.554310143
1626,0.488287628,0.596894085,0.657206178,0.532774627,0.376911789,0.457371473,0.554365575
1627,0.488309085,0.596876323,0.657183647,0.532794654,0.376890808,0.45743832,0.554415345
1628,0.488334447,0.596892118,0.65717721,0.532789707,0.376901329,0.457498431,0.55445981
1629,0.488424361,0.596978903,0.657215953,0.532802284,0.3769117,0.457621366,0.554537416
1630,0.4885028,0.597049475,0.657278955,0.532838821,0.376896322,0.457728326,0.55465436
1631,0.488523602,0.597067595,0.657375634,0.532895684,0.376907468,0.457729459,0.554709852
1632,0.488565862,0.597135484,0.657449067,0.53292495,0.376911253,0.457777143,0.554707646
1633,0.488597065,0.597190142,0.657487094,0.532929361,0.376928598,0.457916051,0.554762363
1634,0.488562882,0.597217441,0.657486618,0.532927096,0.376998782,0.457995713,0.554858744
1635,0.488579363,0.597361863,0.657442212,0.532942235,0.377035022,0.458040953,0.554940045
1636,0.488664806,0.597510397,0.657456756,0.533035696,0.377041519,0.458166629,0.555025458
1637,0.488725603,0.597600579,0.65755266,0.533132672,0.377055705,0.45830968,0.555121064
1638,0.488800436,0.59776777,0.657646954,0.533185005,0.377075076,0.458413422,0.555241168
1639,0.488915503,0.597928584,0.65775919,0.533228636,0.377140492,0.458533525,0.55535984
1640,0.489014357,0.598022997,0.657891452,0.533260942,0.377198279,0.45864132,0.555470467
1641,0.489085943,0.598129094,0.657938421,0.533285022,0.377185047,0.458704442,0.555613399
1642,0.489137948,0.598192275,0.657934189,0.533328056,0.377124131,0.458760649,0.555735767
1643,0.489182711,0.598236978,0.657960355,0.533372343,0.377087593,0.458830982,0.555784822
1644,0.489194423,0.598316967,0.657996237,0.533389866,0.377131283,0.458900064,0.555820525
1645,0.489183336,0.598338425,0.658025324,0.533415675,0.377157718,0.458925962,0.555903375
1646,0.489208043,0.598317862,0.658014834,0.533441722,0.377127826,0.458942443,0.555984676
1647,0.489238024,0.598353922,0.657997727,0.533474505,0.37713623,0.459021986,0.556031704
1648,0.489289671,0.598416626,0.658009708,0.533511639,0.377147079,0.459134549,0.556093574
1649,0.489378482,0.598450601,0.65799886,0.53353554,0.377124399,0.459229767,0.55617094
1650,0.489426792,0.598521233,0.658045471,0.53361094,0.377172053,0.459339976,0.556261063
1651,0.489443421,0.598619223,0.658188343,0.533686638,0.377213567,0.459435612,0.556397557
1652,0.489497781,0.598644137,0.658265591,0.53370744,0.377178639,0.45947215,0.556502759
1653,0.489561647,0.598630965,0.658271253,0.533739448,0.377166927,0.459512204,0.556511939
1654,0.48961547,0.598683774,0.658348978,0.533775091,0.377207786,0.459580421,0.55653584
1655,0.48968336,0.598753512,0.658409178,0.533768535,0.37727344,0.459606081,0.556616664
1656,0.489721984,0.598783672,0.65840286,0.533761621,0.377311885,0.459647387,0.556667149
1657,0.489720434,0.598862171,0.658478975,0.533769429,0.37735194,0.459734291,0.556693316
1658,0.489739358,0.598900497,0.658548951,0.533762097,0.377390087,0.459731102,0.556708038
1659,0.489822656,0.598880768,0.658573031,0.533815503,0.377365589,0.459739476,0.556695938
1660,0.48989737,0.598932981,0.658624589,0.533927321,0.377322823,0.459837794,0.556729913
1661,0.489907026,0.59899646,0.658651114,0.534020901,0.377320141,0.459900916,0.556831777
1662,0.489941239,0.599093139,0.658747196,0.534104645,0.377338707,0.459960639,0.55691421
1663,0.490007669,0.59924984,0.658911407,0.534160018,0.377378583,0.460081428,0.556972861
1664,0.490061581,0.599355161,0.658986628,0.534201086,0.377466559,0.460169017,0.557078183
1665,0.490150899,0.599420905,0.659065843,0.5342924,0.377528697,0.460224599,0.557215571
1666,0.490226597,0.599536359,0.659193754,0.534411252,0.377568483,0.460338891,0.55734992
1667,0.490264058,0.599633813,0.659240782,0.53448689,0.377626866,0.460443497,0.557454884
1668,0.490346998,0.599679768,0.659281433,0.5345034,0.377639115,0.460510164,0.5575158
1669,0.490451723,0.599743307,0.659331024,0.534510612,0.377608061,0.460560739,0.557541192
1670,0.490521073,0.59976095,0.65929687,0.534505963,0.37754643,0.46056205,0.557545364
1671,0.490583301,0.599779427,0.659287512,0.534510374,0.377524227,0.460575044,0.557590365
1672,0.490692139,0.599849045,0.659394383,0.534595668,0.377549887,0.460639834,0.557661831
1673,0.490768999,0.59990263,0.659532905,0.534669876,0.377550215,0.460698664,0.557713568
1674,0.490829229,0.599989355,0.659631491,0.534703851,0.377603799,0.460777491,0.557795584
1675,0.490970343,0.600088239,0.659697473,0.534762919,0.37763387,0.460876226,0.557880342
1676,0.491071731,0.600178242,0.659717917,0.534819901,0.377585858,0.460944057,0.557897508
1677,0.491095811,0.600289106,0.659760714,0.534852624,0.377579123,0.461017698,0.557926893
1678,0.491161883,0.600341678,0.659857929,0.534882009,0.377599418,0.461102456,0.558000982
1679,0.49120754,0.60035032,0.659942746,0.534910262,0.37758702,0.461119115,0.558047235
1680,0.491172612,0.600398958,0.660033226,0.534888327,0.377549618,0.461124003,0.558116078
1681,0.491198897,0.600453556,0.660098255,0.534870565,0.377525777,0.461239815,0.558201551
1682,0.491259545,0.600491524,0.660091043,0.534888446,0.377514333,0.461328328,0.558266878
1683,0.491302967,0.600587189,0.660094559,0.534926116,0.377522707,0.461340785,0.558364511
1684,0.49136439,0.600688457,0.660128891,0.535024822,0.377540141,0.461382508,0.558430791
1685,0.491374522,0.600744426,0.660136878,0.535067916,0.377539307,0.461388469,0.558457375
1686,0.491400748,0.600823164,0.660154998,0.535021603,0.377525836,0.461364985,0.558517814
1687,0.491467923,0.600880384,0.660209835,0.535045564,0.377488136,0.461418808,0.55856663
1688,0.491492212,0.600938857,0.660277843,0.535124958,0.377494931,0.461499184,0.558616698
1689,0.49152711,0.601013422,0.660299361,0.535150528,0.377538562,0.461503118,0.558703601
1690,0.491604567,0.601075232,0.660327435,0.535163879,0.377516657,0.461526424,0.55877161
1691,0.491671324,0.601135135,0.660418451,0.535236597,0.377494425,0.461598873,0.558792651
1692,0.491691619,0.601133943,0.660435677,0.535272777,0.377490997,0.461629391,0.558790445
1693,0.491695732,0.601091921,0.660430014,0.535247087,0.377456933,0.461653948,0.558823824
1694,0.49174127,0.601097822,0.660484672,0.535267055,0.377456218,0.461699694,0.558855712
1695,0.491793245,0.601183355,0.660538852,0.535306871,0.377472669,0.461737096,0.55887711
1696,0.491831213,0.60127604,0.660539925,0.535311818,0.377405643,0.461751163,0.558917165
1697,0.491901904,0.60137403,0.660532236,0.535342336,0.377358228,0.461796045,0.558954358
1698,0.49194622,0.601475418,0.660600066,0.535449326,0.377409756,0.461851239,0.559033036
1699,0.491965383,0.601495504,0.660617948,0.535529137,0.377433926,0.4618828,0.559057176
1700,0.492046475,0.601496458,0.660614371,0.535550714,0.377438724,0.461936176,0.559044838
1701,0.492100269,0.601499259,0.660662889,0.535593092,0.377425224,0.461966008,0.559106529
1702,0.49207902,0.601482928,0.660625875,0.535620332,0.377399623,0.461973369,0.559147298
1703,0.492082357,0.601501346,0.660587847,0.535655558,0.377409041,0.461965799,0.559190571
1704,0.492108673,0.601543009,0.660603583,0.535716414,0.377370656,0.461950213,0.559237003
1705,0.492139637,0.60161227,0.66059047,0.535752237,0.377394438,0.461965144,0.559244037
1706,0.492218465,0.601699293,0.660647869,0.535844445,0.377479762,0.461965799,0.559253216
1707,0.492315531,0.60175842,0.660770714,0.535968244,0.377453268,0.461983621,0.559277356
1708,0.492400169,0.601836085,0.660841882,0.536035836,0.37746042,0.462070972,0.559361637
1709,0.492513895,0.601963639,0.66088593,0.536108851,0.377525359,0.462159336,0.559485018
1710,0.492628396,0.602079809,0.660980165,0.536203146,0.377507091,0.462202638,0.559580147
1711,0.492675811,0.602182746,0.661075771,0.536336184,0.377458483,0.462188363,0.559647858
1712,0.492734581,0.60227263,0.661135733,0.536456168,0.377448708,0.462165684,0.559740365
1713,0.492833644,0.60226804,0.661222398,0.536477983,0.377460063,0.4622024,0.559837818
1714,0.492876321,0.602216899,0.661285996,0.536553979,0.377447963,0.462201148,0.559838235
1715,0.492899597,0.602203012,0.661254585,0.536602795,0.377428263,0.462147981,0.559762359
1716,0.492879391,0.602190435,0.66114223,0.5365116,0.377401531,0.462114245,0.559678018
1717,0.492799997,0.602161825,0.661109149,0.536510646,0.377341419,0.462036431,0.559635401
1718,0.492814243,0.602151394,0.66111052,0.536495864,0.377269179,0.461947292,0.5596084
1719,0.492880583,0.602168918,0.660976887,0.536335349,0.377194941,0.461961418,0.559578001
1720,0.492871076,0.602176368,0.66094327,0.536263406,0.377131343,0.461938679,0.559587836
1721,0.492850423,0.60216713,0.661052823,0.536313057,0.377110153,0.461805344,0.559552729
1722,0.492894292,0.602144897,0.661076546,0.536343157,0.377104998,0.46179834,0.559517801
1723,0.492953628,0.602139711,0.661089361,0.536346257,0.377107173,0.461866021,0.559561789
1724,0.49302429,0.602210045,0.661135137,0.536379874,0.377138585,0.461813599,0.559632838
1725,0.493095666,0.602223337,0.661061943,0.536417902,0.377138942,0.461726755,0.559685111
1726,0.493095458,0.602146924,0.660971284,0.536402524,0.377092212,0.461651266,0.559666276
1727,0.493070811,0.602129579,0.660979807,0.536429644,0.377045721,0.461576819,0.559654772
1728,0.493118465,0.60208267,0.660961688,0.536461294,0.377030194,0.461555779,0.55970031
1729,0.493178219,0.601980686,0.660863698,0.536379218,0.37703225,0.461552203,0.559665382
1730,0.493177354,0.60196358,0.660776675,0.536301196,0.376995414,0.461494774,0.559559524
1731,0.493177116,0.601983786,0.66075176,0.536262929,0.376921356,0.461387038,0.559540808
1732,0.493144482,0.601895988,0.660733879,0.536166549,0.376838028,0.461296976,0.55949837
1733,0.493095607,0.601837635,0.660779536,0.536119819,0.376774758,0.461267561,0.55938983
1734,0.49310109,0.601911187,0.660812497,0.53613919,0.37673676,0.46122542,0.559395492
1735,0.493144035,0.60191834,0.660764098,0.5360834,0.376687944,0.461144447,0.559414685
1736,0.493225694,0.601912618,0.660827339,0.536107421,0.376636088,0.461066604,0.55938983
1737,0.493272007,0.602012694,0.660879552,0.536174059,0.376600266,0.461000502,0.559414625
1738,0.493307471,0.602065027,0.66083163,0.536187291,0.376549482,0.460899174,0.559421718
1739,0.493371904,0.601978719,0.660821617,0.536297917,0.376476854,0.460779428,0.55938375
1740,0.493350148,0.60190767,0.660719395,0.536338747,0.376441866,0.460744888,0.559352517
1741,0.493271172,0.601922214,0.660554826,0.536226392,0.376431257,0.460704029,0.559373498
1742,0.493234128,0.60192591,0.660547614,0.53618145,0.376391441,0.460654378,0.559420228
1743,0.493187755,0.60191828,0.660594225,0.536165237,0.376339704,0.460633904,0.55941844
1744,0.493193477,0.601899087,0.660564482,0.536129296,0.376306415,0.46049571,0.559373617
1745,0.493290365,0.601806879,0.660476208,0.536195457,0.376255572,0.460331827,0.559272289
1746,0.493290693,0.601657391,0.660324633,0.536203027,0.376183391,0.460237056,0.559141219
1747,0.49324578,0.601587355,0.660169184,0.536118209,0.376197696,0.460151911,0.55909884
1748,0.493228287,0.601584792,0.660121322,0.536153793,0.376197457,0.460044265,0.559089839
1749,0.493195415,0.601541519,0.660215378,0.536215842,0.376109868,0.459945083,0.55906105
1750,0.493248969,0.601509809,0.660297453,0.536196232,0.376075625,0.45987767,0.559095383
